# age, mass, xsound, sleep, brand
5.69,3.48,0.73,11.94,1.00
4.48,2.75,0.66,10.32,0.00
5.50,3.21,0.46,11.64,1.00
5.49,3.39,0.76,11.68,1.00
4.30,2.47,0.36,10.03,0.00
2.54,1.58,0.54,7.72,0.00
3.47,2.01,0.38,8.93,0.00
3.10,1.94,0.61,8.49,0.00
3.39,2.08,0.57,8.86,0.00
3.82,2.18,0.34,9.38,0.00
3.98,2.43,0.60,9.64,0.00
4.91,2.84,0.41,10.84,0.00
4.18,2.46,0.46,9.89,0.00
5.28,2.91,0.17,11.30,1.00
4.98,3.05,0.69,10.99,0.00
3.94,2.31,0.44,9.56,0.00
4.33,2.59,0.54,10.10,1.00
6.05,3.62,0.63,12.40,1.00
4.63,3.04,1.00,10.58,0.00
4.73,2.93,0.72,10.67,0.00
4.58,2.81,0.66,10.46,0.00
4.51,2.83,0.76,10.38,0.00
4.37,2.53,0.40,10.12,0.00
5.22,3.30,0.88,11.34,0.00
4.06,2.25,0.21,9.69,0.00
3.46,2.13,0.59,8.95,0.00
6.27,3.62,0.41,12.66,1.00
4.30,2.46,0.34,10.02,0.00
5.19,3.23,0.78,11.29,1.00
3.02,1.90,0.62,8.37,0.00
5.16,3.23,0.81,11.25,1.00
4.40,2.61,0.49,10.19,0.00
3.97,2.57,0.85,9.68,0.00
4.26,2.50,0.45,9.99,0.00
4.50,2.60,0.39,10.30,0.00
4.38,2.62,0.54,10.16,1.00
5.39,3.15,0.46,11.50,1.00
4.29,2.76,0.85,10.10,0.00
3.93,2.33,0.48,9.56,0.00
4.87,3.00,0.70,10.85,0.00
5.78,3.53,0.73,12.06,1.00
3.77,2.34,0.65,9.37,0.00
4.73,2.85,0.59,10.64,0.00
3.91,2.49,0.77,9.59,0.00
5.90,3.58,0.70,12.21,1.00
4.86,2.98,0.68,10.83,0.00
3.15,1.79,0.31,8.50,0.00
4.65,2.79,0.56,10.53,0.00
4.86,2.90,0.54,10.81,0.00
3.71,2.22,0.51,9.27,0.00
4.39,2.67,0.61,10.20,0.00
4.34,2.51,0.39,10.08,0.00
5.15,3.23,0.83,11.24,1.00
3.34,2.13,0.71,8.81,0.00
3.80,2.34,0.61,9.41,0.00
4.13,2.34,0.31,9.79,0.00
2.94,1.80,0.53,8.26,0.00
4.77,3.00,0.81,10.73,0.00
3.60,2.22,0.61,9.15,0.00
4.14,2.36,0.33,9.81,0.00
3.36,2.08,0.61,8.82,0.00
3.93,2.34,0.50,9.56,0.00
4.31,2.38,0.19,10.02,0.00
5.46,3.19,0.46,11.59,1.00
6.18,3.57,0.42,12.54,1.00
4.00,2.32,0.40,9.63,0.00
5.11,3.30,0.98,11.22,0.00
5.72,3.33,0.44,11.93,1.00
4.74,2.99,0.81,10.69,0.00
5.79,3.53,0.72,12.08,1.00
5.38,3.34,0.80,11.55,1.00
3.38,2.17,0.73,8.87,0.00
3.81,2.45,0.80,9.46,0.00
5.45,3.15,0.40,11.57,0.00
4.16,2.66,0.82,9.92,0.00
4.75,2.99,0.80,10.71,0.00
5.61,3.27,0.45,11.78,1.00
4.57,2.65,0.40,10.40,0.00
4.70,2.66,0.29,10.56,0.00
4.72,2.67,0.29,10.58,0.00
4.70,2.79,0.52,10.59,1.00
4.49,2.66,0.51,10.30,0.00
3.79,2.40,0.73,9.41,0.00
3.92,2.44,0.67,9.58,0.00
3.92,2.36,0.53,9.56,0.00
4.59,2.71,0.49,10.44,0.00
3.93,2.38,0.57,9.58,0.00
5.92,3.58,0.68,12.24,1.00
4.58,2.52,0.18,10.37,0.00
4.95,3.12,0.83,10.97,0.00
5.51,3.22,0.46,11.66,1.00
6.44,3.71,0.40,12.89,1.00
4.34,2.66,0.63,10.13,0.00
4.56,2.92,0.86,10.47,0.00
3.45,2.08,0.52,8.93,0.00
5.43,3.35,0.76,11.60,1.00
3.61,2.23,0.62,9.16,0.00
5.58,3.25,0.45,11.75,1.00
4.67,3.00,0.90,10.61,1.00
4.66,2.72,0.44,10.52,0.00
6.76,3.98,0.55,13.34,1.00
5.53,3.40,0.75,11.73,1.00
3.03,1.94,0.68,8.40,0.00
4.89,2.86,0.45,10.83,0.00
3.59,2.22,0.62,9.13,0.00
4.61,2.64,0.34,10.44,0.00
2.16,1.41,0.63,7.23,0.00
5.80,3.54,0.73,12.09,1.00
2.14,1.42,0.66,7.22,0.00
5.26,3.27,0.80,11.38,1.00
5.11,3.21,0.82,11.19,1.00
4.39,2.75,0.76,10.21,0.00
4.11,2.67,0.89,9.86,0.00
4.24,2.75,0.88,10.04,0.00
5.40,3.36,0.81,11.57,0.00
5.04,2.94,0.44,11.03,0.00
4.16,2.42,0.40,9.86,0.00
5.36,3.32,0.77,11.52,1.00
3.58,2.08,0.40,9.08,0.00
6.04,3.67,0.71,12.41,1.00
6.24,3.76,0.66,12.67,1.00
3.95,2.42,0.60,9.61,0.00
5.28,3.10,0.47,11.36,1.00
6.70,3.97,0.58,13.26,1.00
4.26,2.79,0.95,10.08,0.00
5.86,3.56,0.70,12.16,1.00
3.56,2.13,0.50,9.08,0.00
5.28,3.26,0.75,11.40,0.00
3.90,2.32,0.49,9.53,0.00
5.44,3.18,0.46,11.57,1.00
4.88,2.64,0.09,10.75,0.00
5.00,3.06,0.69,11.02,0.00
6.28,3.62,0.40,12.67,1.00
4.83,3.12,0.95,10.84,0.00
5.08,3.19,0.82,11.15,1.00
4.68,2.76,0.48,10.56,0.00
5.79,3.53,0.71,12.08,1.00
4.20,2.64,0.75,9.97,0.00
4.45,2.77,0.72,10.29,0.00
3.94,2.29,0.40,9.56,0.00
3.57,2.24,0.67,9.12,0.00
4.25,2.70,0.79,10.04,0.00
4.26,2.86,1.05,10.10,0.00
6.45,3.84,0.61,12.93,1.00
6.78,3.88,0.37,13.33,1.00
5.46,3.37,0.76,11.64,1.00
5.29,3.10,0.48,11.37,0.00
3.64,2.11,0.39,9.16,0.00
5.02,2.90,0.40,11.00,0.00
6.40,3.81,0.61,12.87,1.00
4.45,2.53,0.32,10.22,0.00
3.36,2.05,0.55,8.82,0.00
4.07,2.63,0.85,9.82,0.00
5.74,3.34,0.44,11.96,0.00
2.63,1.61,0.51,7.84,0.00
6.31,3.79,0.65,12.76,1.00
6.36,3.78,0.60,12.81,1.00
5.94,3.60,0.69,12.27,1.00
4.63,2.87,0.72,10.54,0.00
3.24,1.99,0.57,8.66,0.00
5.41,3.36,0.80,11.58,1.00
3.80,2.27,0.50,9.39,0.00
5.15,3.24,0.84,11.24,0.00
3.98,2.39,0.53,9.63,0.00
3.89,2.37,0.58,9.52,0.00
5.35,3.13,0.47,11.45,1.00
3.91,2.37,0.57,9.55,0.00
5.84,3.70,0.96,12.19,0.00
6.52,3.75,0.39,12.99,1.00
4.17,2.38,0.34,9.85,0.00
4.64,2.91,0.77,10.55,0.00
3.48,2.13,0.58,8.97,0.00
4.93,2.91,0.50,10.89,1.00
3.63,2.20,0.55,9.17,0.00
4.62,2.77,0.56,10.49,0.00
4.69,2.74,0.44,10.56,0.00
3.53,2.08,0.44,9.02,0.00
4.15,2.39,0.36,9.83,0.00
5.23,3.07,0.48,11.28,1.00
3.88,2.25,0.39,9.48,0.00
5.50,3.40,0.77,11.70,1.00
3.69,2.50,1.00,9.33,0.00
3.99,2.36,0.46,9.64,0.00
4.46,2.89,0.90,10.34,1.00
4.95,2.84,0.36,10.89,0.00
4.51,2.60,0.38,10.31,0.00
2.58,1.59,0.52,7.78,0.00
6.18,3.56,0.40,12.53,1.00
5.54,3.23,0.45,11.70,1.00
3.94,2.56,0.86,9.64,0.00
5.79,3.36,0.44,12.03,1.00
5.64,3.32,0.51,11.84,0.00
4.27,2.48,0.42,10.00,0.00
5.13,3.02,0.49,11.16,1.00
5.21,3.32,0.92,11.33,0.00
4.51,2.86,0.81,10.39,0.00
2.80,1.76,0.60,8.07,0.00
3.67,2.09,0.32,9.19,0.00
5.86,3.41,0.44,12.12,1.00
4.91,2.93,0.54,10.87,0.00
4.56,2.78,0.63,10.43,0.00
4.46,2.73,0.65,10.30,0.00
4.17,2.54,0.61,9.91,0.00
5.64,3.29,0.45,11.83,1.00
5.65,3.45,0.72,11.89,1.00
4.68,2.90,0.73,10.60,0.00
6.52,3.74,0.38,12.98,1.00
6.06,3.67,0.69,12.44,1.00
6.19,3.73,0.68,12.60,1.00
5.26,3.06,0.43,11.32,0.00
4.31,2.60,0.57,10.08,0.00
3.86,2.43,0.72,9.51,0.00
2.90,1.75,0.49,8.19,0.00
5.77,3.35,0.44,12.00,1.00
3.64,2.36,0.80,9.24,0.00
4.62,2.56,0.21,10.43,0.00
3.94,2.31,0.43,9.56,0.00
4.98,3.14,0.84,11.02,1.00
6.11,3.53,0.41,12.45,1.00
5.54,3.40,0.75,11.74,1.00
6.08,3.67,0.67,12.45,1.00
3.59,2.25,0.67,9.14,0.00
4.31,2.47,0.35,10.04,0.00
3.93,2.54,0.82,9.63,0.00
5.44,3.03,0.21,11.52,0.00
2.97,1.93,0.72,8.32,0.00
6.18,3.71,0.65,12.57,1.00
6.50,3.86,0.59,13.00,1.00
5.33,3.31,0.78,11.48,1.00
4.69,2.98,0.84,10.63,0.00
4.48,2.63,0.46,10.29,0.00
3.24,2.03,0.63,8.67,0.00
5.47,3.19,0.46,11.60,1.00
5.63,3.17,0.27,11.79,0.00
4.47,2.55,0.33,10.26,0.00
5.58,3.41,0.72,11.80,1.00
3.03,1.80,0.46,8.36,0.00
5.29,3.10,0.48,11.37,1.00
5.67,3.30,0.45,11.86,1.00
5.37,3.32,0.77,11.53,1.00
5.53,3.41,0.76,11.74,1.00
3.31,2.15,0.77,8.79,0.00
3.39,2.13,0.66,8.87,0.00
3.87,2.25,0.40,9.47,0.00
5.85,3.56,0.71,12.15,1.00
3.57,2.25,0.69,9.11,0.00
6.52,3.88,0.61,13.02,1.00
6.19,3.72,0.65,12.60,1.00
3.75,2.22,0.46,9.32,0.00
4.12,2.48,0.55,9.83,0.00
5.25,2.98,0.31,11.29,0.00
5.48,3.11,0.31,11.59,0.00
5.55,3.42,0.76,11.76,1.00
7.82,4.50,0.40,14.71,1.00
5.97,3.46,0.42,12.26,1.00
5.33,3.12,0.47,11.42,1.00
5.69,3.31,0.45,11.90,1.00
4.02,2.52,0.71,9.72,0.00
5.50,3.21,0.46,11.65,1.00
4.86,2.83,0.42,10.79,0.00
4.45,2.57,0.40,10.23,0.00
5.27,3.29,0.82,11.40,1.00
3.42,2.10,0.57,8.90,0.00
5.33,3.12,0.47,11.42,1.00
5.36,3.13,0.47,11.45,1.00
4.38,2.64,0.57,10.17,0.00
4.39,2.61,0.52,10.17,0.00
5.63,3.28,0.45,11.81,1.00
6.13,3.54,0.41,12.48,1.00
3.51,2.26,0.77,9.05,0.00
3.87,2.45,0.74,9.52,0.00
4.10,2.44,0.50,9.79,0.00
5.03,2.96,0.50,11.02,1.00
3.88,2.43,0.70,9.53,0.00
5.34,2.96,0.19,11.38,0.00
5.69,3.31,0.45,11.89,1.00
5.89,3.59,0.72,12.21,1.00
3.40,2.20,0.77,8.90,0.00
3.48,2.18,0.65,8.99,0.00
5.11,3.22,0.84,11.19,1.00
5.65,3.47,0.74,11.90,1.00
3.03,1.85,0.54,8.37,0.00
6.38,3.83,0.65,12.85,1.00
4.24,2.62,0.67,10.01,0.00
5.30,3.02,0.33,11.36,0.00
5.06,2.98,0.49,11.07,1.00
5.89,3.41,0.43,12.15,1.00
4.33,2.41,0.23,10.05,0.00
3.27,1.88,0.35,8.66,0.00
3.50,2.11,0.53,8.99,0.00
5.33,3.31,0.80,11.47,1.00
5.85,3.39,0.43,12.11,1.00
4.90,3.06,0.77,10.90,0.00
3.76,2.36,0.69,9.37,0.00
4.38,2.70,0.66,10.19,0.00
5.21,2.91,0.23,11.21,0.00
3.91,2.19,0.26,9.50,0.00
4.02,2.48,0.64,9.70,0.00
4.42,2.73,0.68,10.25,0.00
4.61,2.96,0.89,10.53,1.00
3.23,1.90,0.42,8.62,0.00
4.62,2.87,0.72,10.52,0.00
4.43,2.72,0.65,10.26,0.00
6.56,3.89,0.59,13.07,1.00
4.38,2.84,0.90,10.23,0.00
3.39,2.09,0.59,8.86,0.00
4.21,2.65,0.75,9.98,0.00
5.18,3.04,0.48,11.22,1.00
4.49,2.75,0.65,10.34,0.00
5.03,3.04,0.62,11.04,0.00
6.69,3.96,0.58,13.25,1.00
4.72,2.93,0.74,10.66,0.00
3.59,2.28,0.73,9.15,0.00
5.39,3.16,0.47,11.50,1.00
5.59,3.26,0.45,11.76,1.00
4.63,2.97,0.89,10.57,1.00
3.86,2.30,0.50,9.47,0.00
6.02,3.72,0.82,12.40,0.00
4.88,2.97,0.64,10.85,0.00
5.21,3.25,0.80,11.32,1.00
3.12,1.91,0.55,8.49,0.00
4.22,2.63,0.71,9.99,0.00
4.54,2.80,0.69,10.41,0.00
6.14,3.55,0.41,12.48,1.00
5.40,3.25,0.61,11.54,0.00
5.63,3.28,0.44,11.82,1.00
4.70,2.80,0.52,10.59,0.00
5.53,3.39,0.74,11.73,1.00
4.45,2.86,0.87,10.33,0.00
4.31,2.43,0.29,10.03,0.00
4.29,2.70,0.76,10.09,0.00
5.14,3.13,0.66,11.21,0.00
5.60,3.46,0.78,11.84,1.00
5.01,3.15,0.82,11.06,0.00
4.95,3.16,0.90,10.99,1.00
4.75,2.78,0.45,10.65,0.00
5.00,2.85,0.33,10.96,0.00
5.88,3.41,0.44,12.14,1.00
3.73,2.36,0.73,9.34,0.00
5.48,3.20,0.47,11.62,1.00
3.98,2.35,0.47,9.62,0.00
4.65,2.82,0.61,10.55,0.00
3.21,2.01,0.63,8.63,0.00
4.41,2.72,0.68,10.23,0.00
6.48,3.87,0.62,12.98,1.00
3.79,2.28,0.53,9.38,0.00
3.79,2.44,0.80,9.43,0.00
3.83,2.35,0.62,9.45,0.00
3.96,2.55,0.81,9.66,0.00
4.75,2.77,0.43,10.65,0.00
2.73,1.92,0.94,8.04,0.00
3.12,1.88,0.49,8.49,0.00
4.22,2.48,0.44,9.94,1.00
5.72,3.51,0.75,11.98,1.00
5.80,3.37,0.44,12.03,1.00
4.90,3.11,0.86,10.91,1.00
3.73,2.41,0.81,9.35,0.00
4.03,2.48,0.64,9.72,0.00
3.27,2.05,0.64,8.71,0.00
3.49,2.17,0.63,9.00,0.00
5.28,2.98,0.29,11.32,0.00
3.42,2.02,0.44,8.88,0.00
5.10,3.07,0.60,11.14,0.00
6.23,3.60,0.41,12.60,1.00
6.33,3.65,0.40,12.74,1.00
5.91,3.60,0.71,12.24,1.00
5.15,3.02,0.48,11.18,1.00
5.73,3.33,0.44,11.94,1.00
4.04,2.48,0.63,9.73,0.00
4.49,2.75,0.65,10.33,0.00
4.38,2.65,0.58,10.18,0.00
3.62,2.31,0.75,9.20,0.00
5.69,3.31,0.44,11.90,1.00
5.32,3.30,0.78,11.47,0.00
4.55,2.72,0.55,10.40,0.00
3.72,2.37,0.75,9.33,0.00
5.13,3.20,0.80,11.21,0.00
4.64,2.72,0.44,10.50,0.00
6.33,3.65,0.40,12.74,1.00
5.23,2.88,0.16,11.23,0.00
5.53,3.23,0.46,11.68,1.00
4.24,2.68,0.77,10.02,0.00
3.48,2.14,0.59,8.98,0.00
6.02,3.63,0.66,12.37,1.00
3.20,2.03,0.67,8.63,0.00
3.48,2.14,0.60,8.98,0.00
5.55,3.48,0.87,11.78,0.00
6.23,3.74,0.65,12.65,1.00
6.20,3.73,0.66,12.61,1.00
4.05,2.52,0.69,9.75,0.00
3.87,2.52,0.86,9.55,0.00
4.07,2.53,0.67,9.78,0.00
5.75,3.51,0.73,12.02,1.00
6.42,3.83,0.61,12.89,1.00
4.33,2.49,0.36,10.07,0.00
4.57,2.88,0.78,10.47,0.00
5.36,3.14,0.47,11.46,1.00
6.29,3.78,0.66,12.73,1.00
6.83,4.03,0.56,13.43,1.00
5.38,3.35,0.81,11.54,0.00
3.44,2.16,0.67,8.94,0.00
4.56,2.91,0.85,10.46,0.00
5.88,3.59,0.74,12.19,1.00
6.49,3.73,0.39,12.95,1.00
3.43,2.15,0.67,8.92,0.00
3.28,1.93,0.44,8.69,0.00
4.90,2.78,0.31,10.82,0.00
4.25,2.71,0.81,10.05,0.00
4.70,2.91,0.72,10.62,0.00
6.55,3.89,0.60,13.07,1.00
4.70,2.91,0.71,10.63,0.00
5.43,3.18,0.47,11.55,1.00
5.16,3.23,0.82,11.25,1.00
4.04,2.32,0.35,9.69,0.00
5.41,3.17,0.47,11.53,1.00
5.26,3.07,0.46,11.32,0.00
6.04,3.49,0.42,12.35,1.00
5.81,3.53,0.70,12.10,1.00
3.67,2.35,0.75,9.27,0.00
4.01,2.42,0.55,9.67,0.00
3.94,2.37,0.54,9.58,0.00
3.57,2.14,0.51,9.08,0.00
4.16,2.48,0.51,9.87,0.00
4.00,2.58,0.83,9.71,0.00
4.69,2.95,0.80,10.62,0.00
2.60,1.72,0.72,7.84,0.00
5.63,3.46,0.75,11.87,1.00
4.30,2.65,0.67,10.08,0.00
4.16,2.41,0.40,9.85,0.00
4.26,2.64,0.69,10.03,0.00
5.44,3.07,0.28,11.53,0.00
4.50,2.70,0.56,10.33,0.00
1.53,1.18,0.84,6.43,0.00
5.47,3.20,0.47,11.60,1.00
4.72,2.75,0.44,10.60,0.00
4.94,3.20,0.98,10.98,0.00
6.83,3.91,0.36,13.40,1.00
5.13,2.98,0.42,11.14,0.00
5.08,2.99,0.49,11.09,1.00
4.87,2.98,0.68,10.84,0.00
5.19,3.24,0.80,11.30,1.00
4.80,2.78,0.40,10.70,0.00
6.55,3.76,0.38,13.02,1.00
5.02,3.17,0.85,11.07,1.00
4.70,2.90,0.71,10.62,0.00
4.67,2.69,0.38,10.52,0.00
4.38,2.54,0.40,10.14,0.00
3.84,2.24,0.41,9.42,0.00
5.02,3.17,0.84,11.07,1.00
5.66,3.48,0.76,11.90,1.00
5.37,3.07,0.35,11.45,0.00
4.13,2.43,0.45,9.83,0.00
4.88,2.79,0.35,10.80,0.00
3.62,2.20,0.56,9.16,0.00
4.87,2.79,0.36,10.79,0.00
6.59,3.91,0.59,13.12,1.00
4.72,3.00,0.85,10.67,1.00
3.66,2.30,0.70,9.24,0.00
4.35,2.67,0.64,10.15,0.00
4.34,2.64,0.61,10.12,0.00
2.09,1.35,0.60,7.13,0.00
5.58,3.32,0.56,11.77,0.00
5.65,3.46,0.73,11.89,1.00
3.99,2.49,0.70,9.68,0.00
3.07,1.92,0.61,8.44,0.00
5.71,3.32,0.44,11.92,1.00
4.21,2.44,0.40,9.92,0.00
5.16,3.03,0.48,11.20,1.00
4.62,2.99,0.93,10.55,0.00
3.66,2.32,0.73,9.24,0.00
5.65,3.29,0.44,11.84,0.00
4.24,2.61,0.65,10.00,0.00
5.23,3.26,0.80,11.34,1.00
5.01,3.17,0.86,11.06,1.00
4.40,2.44,0.22,10.14,0.00
5.22,3.06,0.48,11.27,1.00
4.38,2.58,0.47,10.16,0.00
5.26,3.08,0.48,11.32,1.00
4.83,2.94,0.65,10.79,0.00
4.98,3.12,0.81,11.02,0.00
4.53,2.73,0.57,10.38,0.00
3.86,2.34,0.57,9.49,0.00
6.67,3.82,0.37,13.18,1.00
3.77,2.17,0.37,9.33,0.00
5.28,3.31,0.83,11.42,1.00
4.71,2.99,0.84,10.66,0.00
5.30,3.28,0.76,11.43,0.00
5.69,3.48,0.73,11.95,1.00
3.42,2.17,0.71,8.92,0.00
3.79,2.20,0.39,9.36,0.00
4.18,2.77,0.99,9.98,1.00
3.39,2.22,0.81,8.90,0.00
6.05,3.50,0.42,12.36,1.00
3.56,2.15,0.53,9.08,0.00
4.06,2.49,0.62,9.75,0.00
4.15,2.61,0.74,9.90,0.00
6.46,3.72,0.39,12.91,1.00
4.40,2.49,0.30,10.15,0.00
5.07,3.12,0.72,11.12,0.00
3.07,2.01,0.77,8.47,0.00
5.05,3.16,0.80,11.11,1.00
4.90,2.86,0.44,10.85,0.00
4.68,2.82,0.59,10.57,0.00
4.30,2.56,0.51,10.06,0.00
4.68,2.57,0.16,10.50,0.00
4.10,2.41,0.45,9.78,0.00
4.84,2.98,0.70,10.81,0.00
4.60,2.87,0.75,10.50,0.00
4.88,3.10,0.87,10.89,1.00
4.57,2.69,0.47,10.41,0.00
3.59,2.09,0.39,9.10,0.00
5.87,3.70,0.94,12.22,0.00
5.58,3.25,0.45,11.74,1.00
4.29,2.58,0.56,10.05,0.00
5.06,3.07,0.65,11.09,0.00
4.25,2.68,0.76,10.04,0.00
3.66,2.34,0.76,9.25,0.00
6.37,3.67,0.40,12.79,1.00
4.03,2.30,0.34,9.66,0.00
4.12,2.37,0.38,9.79,0.00
4.26,2.57,0.56,10.02,0.00
4.32,2.75,0.81,10.14,0.00
4.67,2.67,0.35,10.51,0.00
4.94,3.14,0.88,10.97,1.00
5.50,3.14,0.34,11.62,0.00
5.03,2.97,0.49,11.03,1.00
5.80,3.36,0.43,12.04,1.00
4.17,2.62,0.74,9.92,0.00
6.26,3.76,0.65,12.68,1.00
3.59,2.29,0.74,9.15,0.00
6.19,3.57,0.41,12.55,1.00
5.06,2.92,0.40,11.04,0.00
3.55,2.15,0.55,9.06,0.00
5.65,3.47,0.75,11.89,1.00
3.74,2.41,0.79,9.37,0.00
5.20,3.16,0.66,11.28,0.00
4.04,2.53,0.71,9.74,0.00
3.44,2.06,0.49,8.91,0.00
4.80,3.03,0.82,10.78,0.00
3.87,2.27,0.44,9.47,0.00
3.87,2.38,0.61,9.51,0.00
5.87,3.41,0.44,12.13,1.00
4.26,2.75,0.86,10.07,0.00
5.85,3.39,0.43,12.10,1.00
5.34,3.07,0.37,11.41,0.00
4.69,2.82,0.58,10.59,0.00
5.57,3.25,0.45,11.74,1.00
4.33,2.62,0.58,10.11,0.00
5.30,3.11,0.47,11.38,1.00
4.58,2.78,0.62,10.45,0.00
3.47,2.12,0.57,8.96,0.00
4.38,2.53,0.38,10.14,0.00
5.18,3.00,0.42,11.21,0.00
6.66,3.82,0.38,13.17,1.00
5.46,3.37,0.76,11.64,1.00
3.66,2.25,0.60,9.22,0.00
4.07,2.58,0.76,9.80,0.00
5.02,3.16,0.83,11.07,1.00
5.25,3.08,0.48,11.32,1.00
3.87,2.37,0.60,9.50,0.00
3.44,2.21,0.75,8.95,0.00
4.13,2.40,0.42,9.81,0.00
6.20,3.72,0.64,12.60,1.00
4.40,2.71,0.68,10.22,0.00
4.65,2.64,0.31,10.49,0.00
4.35,2.48,0.32,10.09,0.00
6.61,3.80,0.38,13.11,1.00
5.55,3.24,0.45,11.71,1.00
2.70,1.65,0.52,7.93,0.00
3.88,2.20,0.30,9.47,0.00
5.04,2.86,0.31,11.01,0.00
3.10,2.05,0.80,8.51,0.00
5.05,2.98,0.50,11.05,0.00
3.47,2.16,0.63,8.98,0.00
4.52,2.82,0.75,10.39,0.00
5.40,2.89,0.02,11.43,0.00
1.74,1.14,0.58,6.67,0.00
6.00,3.47,0.42,12.30,1.00
5.89,3.42,0.43,12.16,1.00
4.27,2.73,0.83,10.08,0.00
5.02,3.00,0.57,11.02,0.00
4.68,2.73,0.44,10.55,0.00
4.92,3.07,0.78,10.93,0.00
4.93,2.70,0.15,10.83,0.00
5.42,3.00,0.18,11.49,0.00
5.69,3.32,0.45,11.90,1.00
5.83,3.55,0.71,12.13,1.00
5.94,3.45,0.43,12.23,1.00
6.48,3.73,0.38,12.93,1.00
4.02,2.56,0.79,9.73,0.00
4.69,2.89,0.70,10.61,0.00
3.28,2.02,0.59,8.71,0.00
5.14,3.02,0.49,11.17,1.00
5.10,3.21,0.85,11.18,1.00
4.54,2.84,0.75,10.42,0.00
3.83,2.33,0.58,9.45,0.00
3.66,2.23,0.57,9.22,0.00
3.56,2.10,0.44,9.06,0.00
3.87,2.44,0.73,9.52,0.00
5.31,3.28,0.76,11.45,0.00
4.85,3.08,0.85,10.85,0.00
4.02,2.50,0.68,9.71,0.00
4.40,2.47,0.26,10.14,0.00
4.89,2.89,0.51,10.84,1.00
3.39,2.09,0.60,8.86,0.00
3.52,2.14,0.56,9.03,0.00
4.22,2.64,0.73,9.99,0.00
4.94,2.88,0.44,10.90,0.00
4.48,2.57,0.36,10.27,0.00
5.49,3.22,0.48,11.63,0.00
4.33,2.68,0.68,10.12,0.00
4.68,2.62,0.25,10.52,0.00
2.43,1.53,0.58,7.58,0.00
5.20,3.05,0.48,11.25,1.00
4.68,2.87,0.67,10.59,0.00
5.84,3.39,0.43,12.09,1.00
5.86,3.56,0.70,12.17,1.00
2.90,1.89,0.72,8.23,0.00
5.47,3.19,0.46,11.60,0.00
4.03,2.51,0.68,9.73,0.00
4.11,2.45,0.51,9.80,0.00
3.08,2.02,0.77,8.49,0.00
6.86,4.04,0.55,13.47,1.00
5.77,3.51,0.71,12.04,1.00
4.59,2.91,0.82,10.49,0.00
4.91,2.90,0.49,10.86,1.00
5.31,3.35,0.88,11.46,0.00
4.80,2.73,0.31,10.69,0.00
4.78,2.99,0.77,10.74,0.00
4.88,2.82,0.39,10.81,0.00
3.20,2.06,0.73,8.63,0.00
6.52,3.90,0.64,13.04,1.00
5.38,3.15,0.47,11.49,1.00
5.07,3.11,0.70,11.12,0.00
5.09,3.02,0.54,11.11,0.00
4.35,2.81,0.89,10.18,0.00
5.23,3.00,0.36,11.27,0.00
4.84,2.99,0.73,10.81,0.00
5.70,3.49,0.74,11.95,1.00
3.85,2.41,0.69,9.48,0.00
5.48,3.37,0.74,11.67,1.00
4.60,2.88,0.76,10.50,0.00
5.99,3.61,0.66,12.32,1.00
4.93,2.90,0.49,10.89,1.00
3.94,2.47,0.70,9.61,0.00
6.40,3.82,0.63,12.87,1.00
3.61,1.97,0.19,9.08,0.00
5.24,3.27,0.81,11.36,0.00
3.40,2.01,0.46,8.85,0.00
6.37,3.67,0.39,12.79,1.00
5.55,3.41,0.75,11.76,1.00
4.46,2.59,0.40,10.26,0.00
2.76,1.76,0.64,8.03,0.00
5.89,3.33,0.28,12.13,0.00
5.24,3.28,0.81,11.36,0.00
5.01,3.04,0.64,11.03,0.00
5.88,3.56,0.68,12.19,1.00
5.32,3.30,0.78,11.46,1.00
5.91,3.42,0.42,12.18,1.00
4.73,3.01,0.86,10.69,0.00
4.66,2.78,0.54,10.54,0.00
5.61,3.27,0.45,11.79,1.00
4.70,2.74,0.44,10.58,0.00
4.06,2.38,0.44,9.72,0.00
4.25,2.50,0.46,9.98,0.00
3.30,2.18,0.82,8.78,0.00
4.82,2.85,0.51,10.74,1.00
6.71,3.84,0.37,13.23,1.00
3.94,2.37,0.54,9.58,0.00
3.08,1.99,0.71,8.48,0.00
5.09,3.08,0.63,11.13,0.00
5.10,3.17,0.77,11.17,0.00
4.79,2.89,0.60,10.72,0.00
5.51,3.19,0.41,11.65,0.00
3.41,2.18,0.72,8.91,0.00
3.28,1.96,0.49,8.69,0.00
5.97,3.45,0.42,12.26,1.00
4.12,2.63,0.80,9.87,0.00
4.02,2.57,0.80,9.74,0.00
4.13,2.38,0.37,9.80,0.00
4.97,3.10,0.78,11.00,1.00
6.03,3.65,0.69,12.39,1.00
5.71,3.49,0.73,11.97,1.00
3.69,2.17,0.43,9.24,0.00
3.37,2.09,0.61,8.84,0.00
5.91,3.58,0.68,12.23,1.00
5.50,3.12,0.31,11.62,0.00
5.86,3.54,0.67,12.16,1.00
5.26,3.29,0.82,11.39,1.00
2.75,1.64,0.45,7.99,0.00
4.87,2.81,0.39,10.79,0.00
4.96,3.16,0.90,11.00,0.00
4.82,2.85,0.50,10.75,0.00
4.72,3.03,0.89,10.69,1.00
4.09,2.56,0.72,9.81,0.00
5.76,3.35,0.44,11.98,1.00
5.29,3.10,0.47,11.36,1.00
5.68,3.46,0.71,11.93,1.00
4.75,3.02,0.86,10.72,0.00
